ORDER_ID,RETAILER_ID,INVOICE_DATE,MONTH,DAY,YEAR,PRODUCT_ID,PRICE_PER_UNIT,UNITS_SOLD,OPERATING_MARGIN,SALES_METHOD
3222,F00WCALO,11/10/2021,11,10,2021,120,35,270,0.35,In-store
3228,F00SFLMI,12/9/2021,12,09,2021,120,50,350,0.35,In-store
3234,F00SFLMI,1/17/2021,01,17,2021,120,25,300,0.4,In-store
3240,F00SFLMI,2/17/2021,02,17,2021,120,30,300,0.4,In-store
3246,F00SFLMI,3/16/2021,03,16,2021,120,20,325,0.4,In-store
3252,F00SFLMI,4/17/2021,04,17,2021,120,20,250,0.4,In-store
3258,F00SFLMI,5/18/2021,05,18,2021,120,35,275,0.4,In-store
3264,F00SFLMI,6/17/2021,06,17,2021,120,35,300,0.4,In-store
3270,F00SFLMI,7/16/2021,07,16,2021,120,50,325,0.4,In-store
3276,F00SGEAT,8/17/2021,08,17,2021,120,40,300,0.4,In-store
3282,F00SGEAT,9/18/2021,09,18,2021,120,25,250,0.4,In-store
3288,F00SGEAT,10/17/2021,10,17,2021,120,35,175,0.4,In-store
3294,F00SGEAT,11/17/2021,11,17,2021,120,35,295,0.4,In-store
3300,F00SGEAT,12/16/2021,12,16,2021,120,55,400,0.4,In-store
3306,F00SKELO,1/24/2021,01,24,2021,120,25,225,0.35,In-store
3312,F00SKELO,2/22/2021,02,22,2021,120,25,175,0.35,In-store
3318,F00SKELO,3/20/2021,03,20,2021,120,25,175,0.35,In-store
3324,F00SKELO,4/21/2021,04,21,2021,120,25,125,0.35,In-store
3330,F00SKELO,5/20/2021,05,20,2021,120,40,150,0.35,In-store
3336,F00SKELO,6/22/2021,06,22,2021,120,40,175,0.35,In-store
3342,F00SSOCH,7/20/2021,07,20,2021,120,40,200,0.35,In-store
3348,F00SSOCH,8/21/2021,08,21,2021,120,40,200,0.35,In-store
3354,F00SSOCH,9/20/2021,09,20,2021,120,40,125,0.35,In-store
3360,F00SSOCH,10/22/2021,10,22,2021,120,50,100,0.35,In-store
3366,F00SSOCH,11/21/2021,11,21,2021,120,50,170,0.35,In-store
3372,F00SSOCH,12/20/2021,12,20,2021,120,50,225,0.35,In-store
3378,F00SSOCH,1/17/2021,01,17,2021,120,30,325,0.4,In-store
3384,F00SSOCH,2/15/2021,02,15,2021,120,30,275,0.4,In-store
3390,F00SSOCH,3/13/2021,03,13,2021,120,30,275,0.4,In-store
3396,F00SSOCH,4/14/2021,04,14,2021,120,30,225,0.4,In-store
3402,F00SSOCH,5/13/2021,05,13,2021,120,45,300,0.4,In-store
3408,F00SSOCH,6/15/2021,06,15,2021,120,45,325,0.4,In-store
3414,F00SSOCH,7/13/2021,07,13,2021,120,45,350,0.4,In-store
3420,F00SSOCH,8/14/2021,08,14,2021,120,45,350,0.4,In-store
3426,F00SSOCH,9/13/2021,09,13,2021,120,45,225,0.4,In-store
3432,F00SSOCH,10/15/2021,10,15,2021,120,55,200,0.4,In-store
3438,F00SSOCH,11/14/2021,11,14,2021,120,55,320,0.4,In-store
3444,F00SSOCH,12/13/2021,12,13,2021,120,55,375,0.4,In-store
3450,F00SSOCH,1/10/2021,01,10,2021,120,25,275,0.4,In-store
3456,F00WCALO,2/8/2021,02,08,2021,120,25,225,0.4,In-store
3462,F00WCALO,3/6/2021,03,06,2021,120,25,225,0.4,In-store
3468,F00WWASE,4/7/2021,04,07,2021,120,25,175,0.4,In-store
3474,F00WWASE,5/6/2021,05,06,2021,120,40,250,0.4,In-store
3480,F00WWYCH,6/8/2021,06,08,2021,120,40,275,0.4,In-store
3486,F00MKAWI,7/6/2021,07,06,2021,120,40,300,0.4,In-store
3492,F00MKAWI,8/7/2021,08,07,2021,120,40,300,0.4,In-store
3498,F00MKAWI,9/6/2021,09,06,2021,120,40,175,0.4,In-store
3504,F00MKAWI,10/8/2021,10,08,2021,120,50,150,0.4,In-store
3510,F00SLONE,11/7/2021,11,07,2021,120,50,270,0.4,In-store
3516,F00SLONE,12/6/2021,12,06,2021,120,50,325,0.4,In-store
3522,F00SLONE,1/7/2021,01,07,2021,120,30,300,0.3,In-store
3528,F00SLONE,2/5/2021,02,05,2021,120,30,250,0.3,In-store
3534,F00WIDBO,3/3/2021,03,03,2021,120,30,250,0.3,In-store
3540,F00WIDBO,4/4/2021,04,04,2021,120,30,200,0.3,In-store
3546,F00WIDBO,5/3/2021,05,03,2021,120,45,275,0.3,In-store
3552,F00WIDBO,6/5/2021,06,05,2021,120,45,300,0.3,In-store
3558,F00WIDBO,7/3/2021,07,03,2021,120,45,325,0.3,In-store
3564,F00WIDBO,8/4/2021,08,04,2021,120,45,325,0.3,In-store
3570,F00WIDBO,9/3/2021,09,03,2021,120,45,200,0.3,In-store
3576,F00WIDBO,10/5/2021,10,05,2021,120,55,175,0.3,In-store
3582,F00WIDBO,11/4/2021,11,04,2021,120,55,295,0.3,In-store
3588,K00WARPH,12/3/2021,12,03,2021,120,55,350,0.3,In-store
3594,K00WARPH,1/10/2021,01,10,2021,120,25,225,0.4,In-store
3600,K00WARPH,2/8/2021,02,08,2021,120,25,175,0.4,In-store
3606,K00WARPH,3/6/2021,03,06,2021,120,25,175,0.4,In-store
3612,K00WARPH,4/7/2021,04,07,2021,120,25,125,0.4,In-store
3618,K00WARPH,5/6/2021,05,06,2021,120,40,200,0.4,In-store
3624,K00WARPH,6/8/2021,06,08,2021,120,40,225,0.4,In-store
3630,K00WNEAL,7/6/2021,07,06,2021,120,40,250,0.4,In-store
3636,K00WNEAL,8/7/2021,08,07,2021,120,40,250,0.4,In-store
3642,K00WNEAL,9/6/2021,09,06,2021,120,40,125,0.4,In-store
3648,K00WNEAL,10/8/2021,10,08,2021,120,50,100,0.4,In-store
3654,K00WNEAL,11/7/2021,11,07,2021,120,50,220,0.4,In-store
3660,K00WNEAL,12/6/2021,12,06,2021,120,50,275,0.4,In-store
3666,K00WNEAL,1/17/2021,01,17,2021,120,30,250,0.25,In-store
3672,K00WNEAL,2/15/2021,02,15,2021,120,30,200,0.25,In-store
3678,K00WNEAL,3/13/2021,03,13,2021,120,30,200,0.25,In-store
3684,K00WNEAL,4/14/2021,04,14,2021,120,30,150,0.25,In-store
3690,K00WNEAL,5/13/2021,05,13,2021,120,45,225,0.25,In-store
3696,K00WNEAL,6/15/2021,06,15,2021,120,45,250,0.25,In-store
3702,K00WNEAL,7/13/2021,07,13,2021,120,45,275,0.25,In-store
3708,K00WNEAL,8/14/2021,08,14,2021,120,45,275,0.25,In-store
3714,K00WNEAL,9/13/2021,09,13,2021,120,45,150,0.25,In-store
3720,K00WNEAL,10/15/2021,10,15,2021,120,55,125,0.25,In-store
3726,K00WNEAL,11/14/2021,11,14,2021,120,55,295,0.25,In-store
3732,K00WNEAL,12/13/2021,12,13,2021,120,55,350,0.25,In-store
3738,K00WNEAL,1/14/2021,01,14,2021,120,35,325,0.35,In-store
3744,K00WNEAL,2/12/2021,02,12,2021,120,35,275,0.35,In-store
3750,K00WNEAL,3/10/2021,03,10,2021,120,35,275,0.35,In-store
3756,K00WNEAL,4/11/2021,04,11,2021,120,35,225,0.35,In-store
3762,K00WNEAL,5/10/2021,05,10,2021,120,50,300,0.35,In-store
3768,K00WNEAL,6/12/2021,06,12,2021,120,50,325,0.35,In-store
3774,K00WNEAL,7/10/2021,07,10,2021,120,50,350,0.35,In-store
3780,K00WNEAL,8/11/2021,08,11,2021,120,50,350,0.35,In-store
3786,K00WNEAL,9/10/2021,09,10,2021,120,50,225,0.35,In-store
3792,K00WNEAL,10/12/2021,10,12,2021,120,60,200,0.35,In-store
3798,K00WNEAL,11/11/2021,11,11,2021,120,60,320,0.35,In-store
3804,K00NDEWI,12/10/2021,12,10,2021,120,60,375,0.35,In-store
3810,K00NDEWI,1/21/2021,01,21,2021,120,40,325,0.3,In-store
3816,K00NDEWI,2/19/2021,02,19,2021,120,40,300,0.3,In-store
3822,K00NDEWI,3/17/2021,03,17,2021,120,40,300,0.3,In-store
3828,K00NDEWI,4/18/2021,04,18,2021,120,40,250,0.3,In-store
3834,K00NDEWI,5/17/2021,05,17,2021,120,55,325,0.3,In-store
3840,K00NDEWI,6/19/2021,06,19,2021,120,55,350,0.3,In-store
3846,K00NDEWI,7/17/2021,07,17,2021,120,55,375,0.3,Outlet
3852,K00NNENE,8/18/2021,08,18,2021,120,55,375,0.3,Outlet
3858,K00NNENE,9/17/2021,09,17,2021,120,55,250,0.3,Outlet
3864,K00NNENE,10/19/2021,10,19,2021,120,65,200,0.3,Outlet
3870,K00NNENE,11/18/2021,11,18,2021,120,65,345,0.3,Outlet
3876,K00NNENE,12/17/2021,12,17,2021,120,65,400,0.3,Outlet
3882,K00NNENE,1/24/2021,01,24,2021,120,45,300,0.25,Outlet
3888,K00NNENE,2/22/2021,02,22,2021,120,45,275,0.25,Outlet
3891,K00NNENE,1/3/2020,01,03,2020,120,36,250,0.46,Online
3897,K00NNENE,1/21/2020,01,21,2020,120,36,276,0.47,Online
3903,K00NNENE,1/27/2020,01,27,2020,120,39,247,0.49,Online
3909,K00NNENE,2/2/2020,02,02,2020,120,39,252,0.5,Online
3915,K00NNENE,2/8/2020,02,08,2020,120,46,261,0.47,Online
3921,K00NNENE,3/6/2020,03,06,2020,120,46,278,0.48,Online
3927,K00NNENE,3/12/2020,03,12,2020,120,46,247,0.45,Online
3933,K00NNENE,3/18/2020,03,18,2020,120,45,257,0.46,Online
3939,K00NNENE,4/21/2020,04,21,2020,120,47,268,0.47,Online
3947,K00NNENE,4/29/2020,04,29,2020,120,52,258,0.48,Online
3953,K00NNEAL,5/5/2020,05,05,2020,120,54,285,0.47,Online
3959,K00NNEAL,7/21/2020,07,21,2020,120,33,210,0.46,Online
3965,K00NNEAL,7/27/2020,07,27,2020,120,32,176,0.45,Online
3971,K00NNEAL,8/2/2020,08,02,2020,120,32,182,0.49,Online
3977,K00WWYCH,8/8/2020,08,08,2020,120,34,203,0.46,Online
3983,K00WWYCH,8/14/2020,08,14,2020,120,33,225,0.48,Online
3989,K00WWYCH,8/20/2020,08,20,2020,120,37,232,0.49,Online
3995,K00WWYCH,8/26/2020,08,26,2020,120,37,319,0.45,Online
4001,K00WWYCH,9/1/2020,09,01,2020,120,39,297,0.46,Online
4007,K00WWYCH,9/7/2020,09,07,2020,120,46,234,0.49,Online
4013,K00WWYCH,9/13/2020,09,13,2020,120,48,188,0.47,Online
4019,K00WWYCH,10/22/2020,10,22,2020,120,47,206,0.48,Online
4025,K00WWYCH,10/28/2020,10,28,2020,120,47,255,0.49,Online
4031,K00WWYCH,11/3/2020,11,03,2020,120,46,217,0.45,Online
4037,K00WWYCH,11/9/2020,11,09,2020,120,49,196,0.49,Online
4043,K00WWYCH,11/15/2020,11,15,2020,120,55,203,0.47,Online
4049,K00WWYCH,12/27/2020,12,27,2020,120,64,210,0.5,Online
4055,K00WWYCH,1/2/2021,01,02,2021,120,60,218,0.51,Online
4061,K00WWYCH,1/8/2021,01,08,2021,120,64,206,0.55,Online
4067,K00WWYCH,1/14/2021,01,14,2021,120,62,248,0.46,Online
4073,K00WWYCH,1/20/2021,01,20,2021,120,60,200,0.47,Online
4079,K00WWYCH,1/26/2021,01,26,2021,120,52,225,0.4,Online
4085,K00WWYCH,2/1/2021,02,01,2021,120,50,182,0.42,Online
4091,K00SOKOK,2/7/2021,02,07,2021,120,50,210,0.4,Online
4097,K00MMIMI,2/13/2021,02,13,2021,120,52,233,0.4,Online
4103,K00MMOBI,3/9/2021,03,09,2021,120,41,189,0.52,Online
4109,K00MMOBI,3/15/2021,03,15,2021,120,44,169,0.5,Online
4115,K00MMOBI,3/21/2021,03,21,2021,120,42,169,0.55,Online
4121,K00MMOBI,4/9/2021,04,09,2021,120,49,175,0.55,Online
4127,K00MMOBI,4/15/2021,04,15,2021,120,45,163,0.52,Online
4133,K00MMOBI,4/21/2021,04,21,2021,120,48,203,0.55,Online
4139,K00MMOBI,4/27/2021,04,27,2021,120,47,218,0.52,Online
4145,K00MMOBI,5/3/2021,05,03,2021,120,48,218,0.51,Online
4151,K00MMOBI,5/9/2021,05,09,2021,120,46,196,0.5,Online
4157,K00MMOBI,5/15/2021,05,15,2021,120,49,176,0.51,Online
4163,K00MMOBI,5/21/2021,05,21,2021,120,47,169,0.5,Online
4169,K00MMOBI,5/27/2021,05,27,2021,120,46,182,0.54,Online
4175,K00MMOBI,6/2/2021,06,02,2021,120,32,83,0.47,Online
4181,K00MMOBI,6/8/2021,06,08,2021,120,32,61,0.46,Online
4187,K00MMOBI,6/14/2021,06,14,2021,120,37,68,0.45,Online
4193,K00MMOBI,6/20/2021,06,20,2021,120,36,42,0.48,Online
4199,K00MMOBI,6/26/2021,06,26,2021,120,49,44,0.46,Online
4205,K00MMOBI,7/2/2021,07,02,2021,120,39,54,0.45,Online
4211,K00MMOBI,7/8/2021,07,08,2021,120,36,65,0.45,Online
4217,K00MMOBI,7/14/2021,07,14,2021,120,38,75,0.49,Online
4223,K00MMOBI,7/20/2021,07,20,2021,120,36,60,0.47,Online
4229,K00MMOBI,7/26/2021,07,26,2021,120,48,39,0.45,Online
4235,K00WCALO,8/1/2021,08,01,2021,120,48,49,0.47,Online
4241,K00WCALO,8/7/2021,08,07,2021,120,46,75,0.49,Online
4247,K00WCALO,8/13/2021,08,13,2021,120,27,158,0.41,Online
4253,K00WCALO,8/19/2021,08,19,2021,120,34,119,0.43,Online
4259,K00WCALO,8/25/2021,08,25,2021,120,28,145,0.47,Online
4265,K00WCALO,8/31/2021,08,31,2021,120,25,152,0.49,Online
4271,K00WCALO,9/6/2021,09,06,2021,120,24,175,0.47,Online
4277,K00WCALO,9/12/2021,09,12,2021,120,44,176,0.47,Online
4283,K00WCALO,9/18/2021,09,18,2021,120,44,254,0.55,Online
4289,K00WCALO,9/24/2021,09,24,2021,120,46,273,0.55,Online
4295,K00WCALO,9/30/2021,09,30,2021,120,59,203,0.53,Online
4301,K00WCALO,10/6/2021,10,06,2021,120,41,144,0.52,Online
4307,K00WCALO,10/12/2021,10,12,2021,120,63,176,0.55,Online
4313,K00WCALO,10/18/2021,10,18,2021,120,62,189,0.54,Online
4319,K00WCALO,10/24/2021,10,24,2021,120,33,56,0.51,Online
4325,K00WCALO,10/30/2021,10,30,2021,120,34,46,0.52,Online
4331,K00WCALO,11/5/2021,11,05,2021,120,36,51,0.54,Online
4337,K00WCALO,11/11/2021,11,11,2021,120,38,38,0.46,Online
4343,K00WCALO,11/17/2021,11,17,2021,120,52,42,0.46,Online
4349,K00WCALO,11/23/2021,11,23,2021,120,52,44,0.5,Online
4355,K00WCALO,11/29/2021,11,29,2021,120,51,59,0.5,Online
4361,K00WCALO,12/5/2021,12,05,2021,120,54,61,0.55,Online
4367,K00WCALO,12/11/2021,12,11,2021,120,41,50,0.45,Online
4373,K00WCALO,12/17/2021,12,17,2021,120,48,34,0.45,Online
4379,K00WCALO,12/23/2021,12,23,2021,120,55,55,0.53,Online
4385,K00WCALO,12/29/2021,12,29,2021,120,55,65,0.53,Online
4391,K00WCALO,1/4/2020,01,04,2020,120,41,117,0.54,Online
4397,K00WCALO,1/10/2020,01,10,2020,120,41,119,0.53,Online
4403,K00WCALO,1/16/2020,01,16,2020,120,52,104,0.53,Online
4409,K00WCALO,1/22/2020,01,22,2020,120,61,120,0.53,Online
4415,K00WCALO,1/28/2020,01,28,2020,120,63,116,0.57,Online
4421,K00WCALO,2/3/2020,02,03,2020,120,62,165,0.59,Online
4427,K00WCALO,2/9/2020,02,09,2020,120,61,143,0.53,Online
4433,K00WCALO,2/15/2020,02,15,2020,120,60,152,0.52,Online
4439,K00WCASA,2/21/2020,02,21,2020,120,57,117,0.5,Online
4445,K00WCASA,2/27/2020,02,27,2020,120,54,109,0.45,Online
4451,K00WNEAL,3/5/2020,03,05,2020,120,55,106,0.46,Online
4457,K00MKAWI,3/11/2020,03,11,2020,120,59,119,0.47,Online
4463,K00MKAWI,3/17/2020,03,17,2020,120,39,115,0.46,Online
4469,K00MKAWI,3/23/2020,03,23,2020,120,38,123,0.5,Online
4475,K00MKAWI,3/29/2020,03,29,2020,120,51,116,0.49,Online
4481,K00MKAWI,4/4/2020,04,04,2020,120,61,113,0.5,Online
4487,K00MKAWI,4/10/2020,04,10,2020,120,59,98,0.6,Online
4493,K00MKAWI,4/16/2020,04,16,2020,120,64,150,0.64,Online
4499,K00MKAWI,4/22/2020,04,22,2020,120,67,161,0.55,Online
4505,K00MKAWI,4/28/2020,04,28,2020,120,67,143,0.57,Online
4511,K00MKAWI,5/4/2020,05,04,2020,120,60,113,0.5,Online
4517,K00MKAWI,5/10/2020,05,10,2020,120,51,102,0.5,Online
4523,K00MKAWI,5/16/2020,05,16,2020,120,51,128,0.53,Online
4529,K00MKAWI,5/22/2020,05,22,2020,120,60,125,0.55,Online
4535,K00MKAWI,5/28/2020,05,28,2020,120,46,135,0.35,Online
4541,K00MKAWI,6/3/2020,06,03,2020,120,47,122,0.39,Online
4547,K00MKAWI,6/9/2020,06,09,2020,120,60,115,0.4,Online
4553,K00SOKOK,6/15/2020,06,15,2020,120,74,120,0.39,Online
4559,K00SOKOK,6/21/2020,06,21,2020,120,61,120,0.38,Online
4565,K00SOKOK,6/27/2020,06,27,2020,120,72,163,0.38,Online
4571,K00SOKOK,7/3/2020,07,03,2020,120,78,175,0.35,Online
4577,K00SOKOK,7/9/2020,07,09,2020,120,73,163,0.35,Online
4583,K00SOKOK,7/15/2020,07,15,2020,120,63,135,0.37,Online
4589,K00SOKOK,7/21/2020,07,21,2020,120,56,113,0.36,Online
4595,K00SOKOK,7/27/2020,07,27,2020,120,54,124,0.37,Online
4601,K00SOKOK,8/2/2020,08,02,2020,120,73,138,0.39,Online
4607,K00SOKOK,8/8/2020,08,08,2020,120,34,230,0.39,Online
4613,K00SOKOK,8/14/2020,08,14,2020,120,32,240,0.38,Online
4619,S00SFLOR,8/20/2020,08,20,2020,120,32,217,0.35,Online
4625,S00SFLOR,4/24/2020,04,24,2020,120,32,203,0.4,Online
4631,S00SFLOR,4/24/2020,04,24,2020,120,47,188,0.37,Online
4637,S00SFLOR,9/7/2020,09,07,2020,120,49,208,0.35,Online
4643,S00SFLOR,9/13/2020,09,13,2020,120,50,215,0.37,Online
4649,S00SGEAT,9/19/2020,09,19,2020,120,53,231,0.37,Online
4655,S00SGEAT,9/25/2020,09,25,2020,120,41,225,0.37,Online
4661,S00SGEAT,10/1/2020,10,01,2020,120,47,203,0.39,Online
4667,S00SGEAT,10/7/2020,10,07,2020,120,46,224,0.37,Online
4673,S00SGEAT,5/24/2020,05,24,2020,120,52,248,0.37,Online
4679,S00SGEAT,10/19/2020,10,19,2020,120,24,63,0.44,Online
4685,S00SGEAT,10/25/2020,10,25,2020,120,25,56,0.42,Online
4691,S00SGEAT,10/31/2020,10,31,2020,120,29,53,0.45,Online
4697,S00SGEAT,11/6/2020,11,06,2020,120,29,26,0.44,Online
4703,S00SGEAT,11/12/2020,11,12,2020,120,37,38,0.44,Online
4709,S00SGEAT,11/18/2020,11,18,2020,120,33,47,0.45,Online
4715,S00SGEAT,11/24/2020,11,24,2020,120,36,63,0.42,Online
4721,S00SGEAT,11/30/2020,11,30,2020,120,37,68,0.4,Online
4727,S00SGEAT,12/6/2020,12,06,2020,120,24,41,0.4,Online
4733,S00SGEAT,12/12/2020,12,12,2020,120,32,25,0.42,Online
4739,S00SGEAT,12/18/2020,12,18,2020,120,36,38,0.4,Online
4745,S00SGEAT,12/24/2020,12,24,2020,120,44,56,0.41,Online
4751,S00SGEAT,12/30/2020,12,30,2020,120,41,119,0.59,Online
4757,S00SGEAT,1/5/2021,01,05,2021,120,43,122,0.57,Online
4763,S00SGEAT,1/11/2021,01,11,2021,120,42,128,0.57,Online
4769,S00SGEAT,1/17/2021,01,17,2021,120,44,120,0.6,Online
4775,S00SGEAT,1/23/2021,01,23,2021,120,44,111,0.55,Online
4781,S00SGEAT,1/29/2021,01,29,2021,120,44,165,0.55,Online
4787,S00SGEAT,2/4/2021,02,04,2021,120,44,143,0.59,Online
4793,S00SGEAT,2/10/2021,02,10,2021,120,49,130,0.59,Online
4799,S00SGEAT,2/16/2021,02,16,2021,120,42,117,0.56,Online
4805,S00SGEAT,2/22/2021,02,22,2021,120,41,116,0.57,Online
4811,S00SGEAT,2/28/2021,02,28,2021,120,37,123,0.57,Online
4817,S00SGEAT,3/6/2021,03,06,2021,120,42,133,0.6,Online
4823,S00SVIRI,3/12/2021,03,12,2021,120,27,130,0.45,Online
4829,S00SVIRI,3/18/2021,03,18,2021,120,32,122,0.48,Online
4835,S00WHAHO,3/24/2021,03,24,2021,120,28,124,0.55,Online
4841,S00WHAHO,3/30/2021,03,30,2021,120,19,135,0.55,Online
4847,S00WHAHO,4/5/2021,04,05,2021,120,19,180,0.54,Online
4853,S00WHAHO,4/11/2021,04,11,2021,120,36,169,0.51,Online
4859,S00MNOFA,4/17/2021,04,17,2021,120,36,263,0.6,Online
4865,S00WNEAL,4/23/2021,04,23,2021,120,46,285,0.6,Online
4871,S00WNEAL,4/29/2021,04,29,2021,120,54,182,0.59,Online
4877,S00WNEAL,5/5/2021,05,05,2021,120,36,147,0.58,Online
4883,S00WNEAL,5/11/2021,05,11,2021,120,50,174,0.56,Online
4889,S00WNEAL,5/17/2021,05,17,2021,120,54,210,0.55,Online
4895,S00WNEAL,5/23/2021,05,23,2021,120,24,65,0.48,Online
4901,S00MMIDE,5/29/2021,05,29,2021,120,23,47,0.5,Online
4907,S00MMIDE,6/4/2021,06,04,2021,120,29,39,0.5,Online
4913,S00MMIDE,6/10/2021,06,10,2021,120,23,21,0.45,Online
4919,S00MMIDE,6/16/2021,06,16,2021,120,32,30,0.48,Online
4925,S00MMIDE,6/22/2021,06,22,2021,120,27,46,0.45,Online
4931,S00MMIDE,6/28/2021,06,28,2021,120,34,63,0.45,Online
4937,S00MMIDE,7/4/2021,07,04,2021,120,36,52,0.48,Online
4943,S00MMIDE,7/10/2021,07,10,2021,120,18,25,0.48,Online
4949,S00MMIDE,7/16/2021,07,16,2021,120,29,14,0.5,Online
4955,S00MMIDE,7/22/2021,07,22,2021,120,29,25,0.47,Online
4961,S00MMIDE,7/28/2021,07,28,2021,120,39,60,0.49,Online
4967,S00MMIDE,8/3/2021,08,03,2021,120,28,138,0.55,Online
4973,S00MMIDE,8/9/2021,08,09,2021,120,32,128,0.52,Online
4979,S00MMIDE,8/15/2021,08,15,2021,120,27,117,0.58,Online
4985,S00MMIDE,8/21/2021,08,21,2021,120,14,119,0.59,Online
4991,S00MMIDE,8/27/2021,08,27,2021,120,15,173,0.56,Online
4997,S00MMIDE,9/2/2021,09,02,2021,120,44,189,0.59,Online
5003,S00MMIDE,9/8/2021,09,08,2021,120,41,254,0.63,Online
5009,S00MMIDE,9/14/2021,09,14,2021,120,51,268,0.6,Online
5015,S00MMIDE,9/20/2021,09,20,2021,120,59,188,0.63,Online
5021,S00MNOFA,9/26/2021,09,26,2021,120,32,124,0.6,Online
5027,S00MNOFA,10/2/2021,10,02,2021,120,43,144,0.64,Online
5033,S00MNOFA,10/8/2021,10,08,2021,120,64,175,0.62,Online
5039,S00MNOFA,10/14/2021,10,14,2021,120,28,63,0.52,Online
5045,S00MNOFA,10/20/2021,10,20,2021,120,29,60,0.53,Online
5051,S00MNOFA,10/26/2021,10,26,2021,120,27,52,0.55,Online
5057,S00MNOFA,11/1/2021,11,01,2021,120,27,44,0.54,Online
5063,S00MNOFA,11/7/2021,11,07,2021,120,42,47,0.54,Online
5069,S00MNOFA,11/13/2021,11,13,2021,120,42,58,0.51,Online
5075,S00MNOFA,11/19/2021,11,19,2021,120,43,63,0.55,Online
5081,S00MNOFA,12/23/2021,12,23,2021,120,41,68,0.5,Online
5087,S00MNOFA,12/29/2021,12,29,2021,120,41,38,0.55,Online
5093,S00MNOFA,10/19/2021,10,19,2021,120,52,31,0.55,Online
5099,S00MNOFA,11/18/2021,11,18,2021,120,52,55,0.52,Online
5105,S00MNOFA,12/17/2021,12,17,2021,120,52,68,0.5,Online
5111,S00MNOFA,1/10/2021,01,10,2021,120,43,101,0.4,Online
5116,S00NMABA,2/22/2021,02,22,2021,120,43,77,0.37,Online
5122,S00MSOSI,3/20/2021,03,20,2021,120,41,69,0.37,Online
5128,S00MSOSI,4/21/2021,04,21,2021,120,44,61,0.4,Online
5134,S00MSOSI,5/20/2021,05,20,2021,120,53,84,0.4,Online
5140,S00MSOSI,6/22/2021,06,22,2021,120,53,81,0.36,Online
5146,S00MSOSI,7/20/2021,07,20,2021,120,53,102,0.36,Online
5152,S00MSOSI,8/21/2021,08,21,2021,120,54,102,0.36,Online
5158,S00MSOSI,9/20/2021,09,20,2021,120,50,59,0.38,Online
5164,S00NCOHA,10/22/2021,10,22,2021,120,59,46,0.4,Online
5170,S00NCOHA,11/21/2021,11,21,2021,120,59,93,0.39,Online
5178,S00NCOHA,1/10/2021,01,10,2021,120,41,113,0.36,Online
5184,S00NCOHA,2/10/2021,02,10,2021,120,44,94,0.36,Online
5190,S00NCOHA,3/9/2021,03,09,2021,120,57,101,0.39,Online
5196,S00NCOHA,4/10/2021,04,10,2021,120,60,91,0.38,Online
5202,S00NCOHA,5/11/2021,05,11,2021,120,56,98,0.4,Online
5208,S00NCOHA,6/10/2021,06,10,2021,120,71,180,0.36,Online
5214,S00NCOHA,7/9/2021,07,09,2021,120,79,150,0.36,Online
5220,S00NCOHA,8/10/2021,08,10,2021,120,64,162,0.39,Online
5226,S00NCOHA,9/11/2021,09,11,2021,120,64,105,0.39,Online
5232,S00NCOHA,10/10/2021,10,10,2021,120,56,87,0.35,Online
5238,S00NCOHA,11/10/2021,11,10,2021,120,50,123,0.4,Online
5244,S00NCOHA,12/9/2021,12,09,2021,120,74,135,0.35,Online
5250,S00NCOHA,1/17/2021,01,17,2021,120,45,123,0.41,Online
5256,S00NCOHA,2/17/2021,02,17,2021,120,49,111,0.4,Online
5262,S00NCOHA,3/16/2021,03,16,2021,120,59,115,0.43,Online
5268,S00NCOHA,4/17/2021,04,17,2021,120,66,120,0.41,Online
5274,S00NCOHA,5/18/2021,05,18,2021,120,59,119,0.45,Online
5280,S00NCOHA,6/17/2021,06,17,2021,120,80,210,0.43,Online
5286,S00NCOHA,7/16/2021,07,16,2021,120,86,189,0.44,Online
5292,S00NCOHA,8/17/2021,08,17,2021,120,78,189,0.43,Online
5298,S00NCOHA,9/18/2021,09,18,2021,120,54,75,0.45,Online
5304,S00NCOHA,10/17/2021,10,17,2021,120,55,112,0.41,Online
5310,S00NNENE,11/17/2021,11,17,2021,120,53,147,0.41,Online
5316,S00NMABA,12/16/2021,12,16,2021,120,75,174,0.4,Online
5322,S00NMABA,1/12/2021,01,12,2021,120,32,169,0.38,Online
5328,S00NMABA,2/10/2021,02,10,2021,120,33,174,0.37,Online
5334,S00NMABA,3/8/2021,03,08,2021,120,33,161,0.36,Online
5340,S00NMABA,4/9/2021,04,09,2021,120,34,152,0.36,Online
5346,S00NMABA,5/8/2021,05,08,2021,120,49,160,0.36,Online
5352,S00NMABO,6/10/2021,06,10,2021,120,48,150,0.38,Online
5358,S00NMABO,7/8/2021,07,08,2021,120,51,169,0.35,Online
5364,S00NMABO,8/9/2021,08,09,2021,120,51,188,0.36,Online
5370,S00NMABO,9/8/2021,09,08,2021,120,41,138,0.35,Online
5376,S00NMABO,10/10/2021,10,10,2021,120,46,137,0.4,Online
5382,S00NMABO,11/9/2021,11,09,2021,120,45,147,0.36,Online
5388,S00NMABO,12/8/2021,12,08,2021,120,52,163,0.39,Online
5394,S00NMABO,1/14/2021,01,14,2021,120,29,168,0.48,Online
5400,S00NMABO,2/12/2021,02,12,2021,120,29,143,0.49,Online
5406,S00NMABO,3/10/2021,03,10,2021,120,27,149,0.45,Online
